,business_id,review_count,categories,primary_category_clean,categories_new,city,coordinates.latitude,coordinates.longitude,location.zip_code,stars,neighborhoods,price,oldest_review,std_of_stars,reviews_per_week,median_of_stars,reactions_per_week,stars_linear_coef,restaurant_density,restaurant_similar_density,zreview_count_all,zstar_all,zprice_all,zreview_per_week_all,is_claimed,is_chain,is_closed
330,y75baZnoI51J8WS7NK9FHQ,110,"['Restaurants', 'Pizza', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Chandler,33.31138307,-111.8596039,85224,4,[],1,18795,0.98040734,0.005799415,4,0.006491088,0.00013115,20,3,1.058409826,0.11,-0.0625,0.771398052,TRUE,FALSE,FALSE
331,okZoXqIQ1V8wkn3vNjV3RA,9,"['Coffee & Tea', 'Food', 'Caterers', 'Sandwiches', 'Restaurants', 'Event Planning & Services']",Coffee & Tea,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Tempe,33.4174651,-111.9610867,85281,3.5,[],1,17206,1.054092553,0.000523073,3,0.001394862,-0.000276768,39,14,-0.524653285,-0.01025641,-0.094594595,-0.561191423,TRUE,FALSE,FALSE
332,FY_OXEVcewAQFZuu6fynLA,132,"['Greek', 'Mediterranean', 'Restaurants']",Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Phoenix,33.49537659,-111.9940338,85016,4.5,[],1,15358,0.746063617,0.008529756,5,0.026370621,5.75E-05,39,6,0.137604,0.133333333,-0.16025641,0.016203923,TRUE,FALSE,FALSE
333,QlEU-1VCqJbTzSf8mFAZUg,12,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.43475342,-112.0064392,85034,1.5,[],2,15330,0.759202798,0.000782779,1,0.002609263,-0.00047634,24,5,-0.391419897,-0.208333333,0.095238095,-0.579286488,FALSE,FALSE,FALSE
334,qWAvx3yktyMQixSh4K0Dog,3,"['Pakistani', 'Indian', 'Restaurants']",Pakistani,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'pakistani', 'title': 'Pakistani'}]",Phoenix,33.6265249,-112.0131168,85032,1,[],2,15309,0,0.000195963,1,0.001698347,0,15,2,-0.767851669,-0.42,0.2,-1.054223449,FALSE,FALSE,FALSE
335,7VLW-cIDaiO4Dx8gXYkZcg,76,"['Food', 'Coffee & Tea', 'Creperies', 'Restaurants']",Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'creperies', 'title': 'Creperies'}]",Ahwatukee,33.30583,-111.99131,85048,4,[],1,13328,0.909798512,0.005627251,4,0.011329532,9.79E-05,27,3,0.848121268,0.103703704,-0.12037037,0.61175275,TRUE,FALSE,FALSE
336,gI4jThFNwy73SzaNvi-1dw,77,"['Asian Fusion', 'Chinese', 'Restaurants']",Asian Fusion,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}]",Scottsdale,33.581511,-111.879218,85260,3.5,[],2,14707,1.055709165,0.005235602,4,0.009859251,-8.27E-06,26,3,1.255157046,0.034615385,0.14,1.275832667,TRUE,TRUE,FALSE
337,#NAME?,4,"['Fast Food', 'Pizza', 'Restaurants']",Fast Food,"[{'alias': 'pizza', 'title': 'Pizza'}]",Scottsdale,33.470239,-111.9260551,85257,3.5,[],2,7798,1.5,0.000512952,4,0.000384714,-0.001948056,28,5,-0.76551702,-0.010714286,0.083333333,-0.804653699,FALSE,TRUE,TRUE
338,OVFcGSh4Wu-ss8Iq_fIC-Q,48,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Mesa,33.4224663,-111.8241618,85201,4,[],2,17745,1.012937148,0.002704987,4,0.002423218,-0.000125121,11,5,0.280265865,0.090909091,0.204545455,0.019782701,TRUE,FALSE,FALSE
339,dYZ9YiA1JYlFoul-yorXSQ,28,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Scottsdale,33.62246885,-111.8733008,85260,4.5,[],1,4368,0.885797092,0.006181319,4,0.016025641,5.57E-05,12,3,-0.004995818,0.2,-0.0625,1.924986463,TRUE,FALSE,FALSE
340,zj2Olhf6zQGvm3DtCaEXew,51,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Tempe,33.42356,-111.9260851,85281,3,[],2,8379,1.287818169,0.005847953,3,0.009786371,0.000834182,98,18,-0.125064616,-0.089795918,0.156593407,0.211223093,TRUE,TRUE,FALSE
341,C_eWAEOvkHZ_IZYGwjtpmg,81,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",Bars,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",Glendale,33.53295193,-112.2607619,85305,3.5,[],2,13531,1.09131892,0.005986254,3,0.012046412,-0.000163682,9,5,0.347049291,0.033333333,0.03125,0.639638979,TRUE,TRUE,FALSE
342,lgWe8lSmcBk4Pq0kVI9-0A,3,['Restaurants'],Restaurants,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",Phoenix,33.4949,-112.029,85016,2,[],1,11550,1.414213562,0.00025974,1,0.00034632,-0.001807286,31,8,-0.826788567,-0.287096774,-0.077586207,-0.779141888,TRUE,TRUE,FALSE
343,#NAME?,52,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants']",Bars,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Tempe,33.42381241,-111.9402251,85281,3,[],2,17437,1.128538878,0.002867466,3,0.00751276,0.000572121,93,23,-0.19570421,-0.093548387,0.127906977,-0.335008582,TRUE,FALSE,FALSE
344,G1_uulnhkAUBsaMAlJFc_g,8,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}]",Sun City,33.63724136,-112.2758179,85351,3.5,[],2,10171,1.484614978,0.000688231,4,0.0015731,-0.000773251,7,1,-0.26656401,0.114285714,0.142857143,-0.281502725,TRUE,FALSE,FALSE
345,1OA1jo0GlK9sf68f00w8ZQ,137,"['Burgers', 'Fast Food', 'Restaurants']",Burgers,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",Tempe,33.43511,-111.92545,85281,4,[],1,16338,1.177113795,0.008324152,5,0.021177623,0.000122605,23,6,1.857522886,0.065217391,-0.107142857,1.657117371,TRUE,TRUE,FALSE
346,svUuarGBHtVcBFst3UoHkQ,12,"['Food', 'Bagels', 'Sandwiches', 'Restaurants']",Bagels,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Scottsdale,33.52917951,-111.9274732,85253,3.5,[],1,6860,0.962091386,0.001603499,4,0.004227405,0.000248963,13,2,-1.042229334,-0.107692308,-0.346153846,-0.92916419,TRUE,TRUE,FALSE
347,LuTLXVyJvgshMlXTBw-Now,16,"['Steakhouses', 'Restaurants']",Steakhouses,"[{'alias': 'steak', 'title': 'Steakhouses'}]",Chandler,33.30639648,-111.885849,85224,3.5,[],2,9625,1.408678459,0.001662338,4,0.003324675,0.000925902,36,4,-0.869781257,0.013888889,0.090277778,-0.835003608,TRUE,TRUE,TRUE
348,wqIB7hUTQnCswJV4UyYyEQ,63,"['Steakhouses', 'Restaurants']",Steakhouses,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Scottsdale,33.6364651,-111.9251851,85254,3.5,[],3,19796,1.309633719,0.003131946,4,0.010254597,0.000100729,38,16,-0.135088737,-0.015789474,0.22972973,-0.495563085,TRUE,TRUE,FALSE
349,KBG28p3lGX17hOPoHhq5PQ,192,"['Sushi Bars', 'Restaurants']",Sushi Bars,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Phoenix,33.59937848,-111.9894767,85032,4,[],3,17507,1.08811794,0.010967042,5,0.051465128,-0.000378509,27,4,4.223535809,0.114814815,0.333333333,2.475552102,TRUE,FALSE,FALSE
350,tfxveeZkRB1N5o23jLrSxg,3,"['Burgers', 'Fast Food', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Tempe,33.34954071,-111.9591522,85284,1,[],1,5467,0,0.000548747,1,0.00128041,0,31,9,-0.989742507,-0.477419355,-0.125,-0.885357577,FALSE,TRUE,FALSE
351,9wWLF9R90BCWr6lCnj5WzQ,22,"['Restaurants', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",Scottsdale,33.59805269,-111.9764365,85254,2.5,[],2,20055,1.376841171,0.00104712,2,0.002493144,-0.000149517,27,6,-0.39123975,-0.177777778,0.083333333,-0.625023416,TRUE,TRUE,FALSE
352,L70XE-I7lfi9tJBlpqkoRw,8,"['Food', 'Juice Bars & Smoothies', 'Cafes', 'Restaurants']",Juice ,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'delis', 'title': 'Delis'}]",Goodyear,33.46363,-112.34704,85395,4.5,[],1,5530,0.707106781,0.001446655,5,0.000723327,0.001142476,31,3,-0.711983715,0.170967742,-0.129032258,-0.381228504,TRUE,TRUE,FALSE
353,-98noPZy1sH6NndWmdtuDw,5,"['Sandwiches', 'Restaurants']",Sandwiches,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'delis', 'title': 'Delis'}]",Phoenix,33.67644,-111.97357,85050,2.5,[],2,17934,1.2,0.0002788,2,0.00061336,0.000585016,36,8,-0.925512337,-0.175,0.042857143,-0.886964975,TRUE,TRUE,FALSE
354,0hYTkJtgQGu-ysCZnmFZDQ,28,"['Thai', 'Restaurants']",Thai,"[{'alias': 'thai', 'title': 'Thai'}]",Tempe,33.3808551,-111.8931757,85282,4,[],2,17297,1.218287719,0.001560964,4,0.003989131,-0.000237432,16,1,0.083637039,0.1375,0.140625,-0.349468029,FALSE,FALSE,FALSE
355,6Tfcr1Hp9eGYFcIpSsCVow,19,"['Food', 'Food Delivery Services', 'Delis', 'Sandwiches', 'Restaurants']",Food D,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",Surprise,33.63855743,-112.3658981,85374,3.5,[],1,4760,1.265348977,0.003991597,3,0.010294118,0.005251365,22,5,-0.078675417,0.022727273,-0.131578947,0.655417186,FALSE,TRUE,FALSE
356,v3_CQRKezq3JdX-xxWambA,6,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}]",Phoenix,33.4949466,-112.2039835,85033,4,[],1,9863,1.067187373,0.000608334,4.5,0.001723614,-0.001400326,5,1,-0.330476954,0.04,-0.1,-0.289420994,FALSE,FALSE,FALSE
357,nXKwzVKJCtIGd4HxXgjdnQ,67,"['Sushi Bars', 'Restaurants']",Sushi Bars,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'salad', 'title': 'Salad'}]",Mesa,33.39427,-111.87514,85202,3.5,[],2,16499,1.201654759,0.004060852,4,0.010970362,-0.000646827,21,6,1.640450431,-0.028571429,0.1875,1.541134185,TRUE,FALSE,FALSE
358,QyDYXJRz3b4f80qsMgpPFQ,12,"['Buffets', 'Restaurants']",Buffets,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Glendale,33.6397844,-112.2287981,85308,4,[],2,8834,1.233220716,0.001358388,4,0.005886348,-0.000862362,46,9,-0.605121322,0.12826087,0.068181818,-0.444444339,TRUE,TRUE,FALSE
360,RcufSDfRpeaxLm875axrDQ,3,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]",Phoenix,33.49455,-112.16693,85031,3,[],1,9485,0.816496581,0.000316289,3,0.005166052,0.001736109,7,7,-1.043301187,-0.028571429,-0.035714286,-0.977721023,FALSE,FALSE,FALSE
361,o1GIYYZJjM6nM03fQs_uEQ,147,"['Seafood', 'Restaurants']",Seafood,"[{'alias': 'seafood', 'title': 'Seafood'}]",Scottsdale,33.454286,-111.909405,85257,3.5,[],3,20356,1.343443871,0.007172332,4,0.023875025,-4.61E-05,12,1,2.812468661,0.025,0.318181818,2.314238264,TRUE,FALSE,FALSE
362,0RqNRc6RiILzZxK9J8Kqug,31,"['Burgers', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Phoenix,33.71203747,-112.1122449,85085,3.5,[],2,12593,1.21472067,0.002461685,4,0.005796871,-0.00057249,20,8,-0.214305688,-0.01,0.1375,-0.286082773,TRUE,TRUE,FALSE
363,_w2wIsBh-1M1ZCed2KjLlw,31,"['Restaurants', 'Pizza', 'Italian']",Restaurants,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",Tempe,33.393559,-111.942318,85282,3,[],2,17136,1.340842903,0.001692344,4,0.006069094,0.000299131,15,5,0.163995784,-0.073333333,0.142857143,-0.154599523,TRUE,TRUE,FALSE
364,wl51t6lT7leiX64SlkOx6g,145,"['Vegetarian', 'American (New)', 'Mediterranean', 'Restaurants']",Vegetarian,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Phoenix,33.67490415,-111.9800813,85050,4,[],2,12649,1.047782253,0.011226184,4,0.022847656,-0.00027091,35,11,2.558705247,0.128571429,0.051470588,1.832930686,TRUE,TRUE,FALSE
365,nRO4tRwimU12hg7Cnz__iA,81,"['Greek', 'Mediterranean', 'Restaurants']",Greek,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",Phoenix,33.612935,-111.976905,85032,4.5,[],2,18809,0.884084562,0.004200117,5,0.010154713,0.000332773,17,2,1.829186701,0.211764706,0.117647059,1.380663542,TRUE,FALSE,FALSE
366,_yW2zLQAmqhj2m7rBbpFPw,14,"['Burgers', 'Restaurants']",Burgers,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Peoria,33.61163036,-112.2368043,85381,4,[],1,7826,1.1426091,0.00153335,4,0.001277792,0.000830765,10,6,-0.25361653,0.07,-0.05,0.330879717,TRUE,TRUE,FALSE
367,qiFTZ7aJz-FXt1wz8YigAA,93,"['Nightlife', 'Bars', 'Mexican', 'Sports Bars', 'Restaurants']",Nightlife,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]",Scottsdale,33.50123,-111.92193,85251,3.5,[],2,7084,1.091912864,0.012563523,4,0.030914737,-0.000284564,122,28,-0.109360108,-0.016393443,0.033333333,0.560422682,TRUE,FALSE,FALSE
368,-3xbryp44xhpN4BohxXDdQ,65,"['Bars', 'Steakhouses', 'Nightlife', 'Restaurants']",Bars,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",Phoenix,33.675267,-111.975584,85050,3.5,[],3,18683,1.151391503,0.003318525,4,0.006262378,0.000507094,36,8,0.527326796,0.025,0.292857143,-0.13205027,TRUE,TRUE,FALSE
369,5lYd_fpm7ug7_Xzu7RloPQ,3,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",Glendale,33.5238051,-112.152314,85301,1.5,[],1,10521,0.471404521,0.000285144,1,0.000665336,-0.001753042,6,3,-1.599225476,-0.416666667,-0.041666667,-0.851391776,TRUE,TRUE,FALSE
370,Ew6YfU0XcFGM-S4zncZ5Dg,52,"['Indian', 'Buffets', 'Restaurants']",Indian,"[{'alias': 'indpak', 'title': 'Indian'}]",Avondale,33.4681644,-112.3407351,85392,4,[],2,9163,0.998268397,0.005565863,4,0.006875477,-3.11E-05,24,1,1.097911044,0.054166667,0.104166667,1.753643669,TRUE,FALSE,FALSE
371,3D8thbL2D2c3qTMeYROAOQ,24,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.45381,-112.07191,85004,3.5,[],1,9667,1.206895696,0.002482673,4,0.010447916,-0.000754408,98,3,-0.411588515,0.024489796,-0.137755102,-0.418842131,TRUE,FALSE,FALSE
372,jyTPJVoN3a9bXoq-HHB9oQ,8,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.42516,-112.23882,85043,3.5,[],1,11718,1.391941091,0.00068271,3.5,0.000426694,-0.00021787,2,3,-1,-0.05,0,-1,TRUE,TRUE,FALSE
373,j7XuypdW_w935NhjbvKPQw,171,"['Soup', 'Japanese', 'Restaurants']",Soup,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",Tempe,33.42155132,-111.9167034,85281,3.5,[],1,9562,1.096218729,0.017778707,4,0.025622255,-0.001245777,47,2,0.953581511,-0.014893617,-0.085227273,2.171089118,TRUE,FALSE,FALSE
374,OdD1GuGNQ64ssJmMJ_D9RQ,118,"['Bars', 'Nightlife', 'Lounges', 'Restaurants']",Bars,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",Phoenix,33.44248,-112.07357,85004,3.5,[],2,9345,1.254053258,0.012520064,4,0.050508293,-7.06E-05,80,17,0.402102744,0.0175,0.109375,0.927590724,TRUE,FALSE,FALSE
375,zjBoVPJi27Ntm5neRuHGvg,11,"['Japanese', 'Restaurants']",Japanese,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'noodles', 'title': 'Noodles'}]",Gilbert,33.34943149,-111.7573285,85296,4,[],1,5187,1.113404429,0.002120686,4,0.000963948,0.001561431,9,3,0.755928946,0.111111111,-0.0625,2.170597042,TRUE,TRUE,FALSE
376,6kQlOVkE6pZVHk-TIO_SGw,6,"['Japanese', 'Restaurants']",Japanese,"[{'alias': 'japanese', 'title': 'Japanese'}]",Chandler,33.24655472,-111.8403928,85248,3,[],1,4648,1.213351648,0.001290878,3,0.001075731,-0.01282364,5,1,-0.54629946,-0.14,-0.05,-0.419077141,TRUE,TRUE,FALSE
377,_CG5zJAoNN6gszjhSyUcww,109,"['Korean', 'Restaurants']",Korean,"[{'alias': 'korean', 'title': 'Korean'}]",Chandler,33.31188583,-111.8410645,85225,4,[],2,15554,0.881139056,0.006943551,4,0.018323261,-5.67E-06,25,2,1.064991863,0.112,0.17,0.762146684,TRUE,FALSE,FALSE
378,mQfT3JYu18HN22DVylcE7A,135,"['Bakeries', 'Food', 'Breakfast & Brunch', 'Sandwiches', 'Restaurants']",Bakeries,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Phoenix,33.49586001,-112.0147426,85018,4.5,[],1,15246,0.823604756,0.008789191,5,0.031811623,0.000275719,30,8,0.575467731,0.143333333,-0.191666667,0.415108457,TRUE,FALSE,FALSE
379,1hcGT6I1vAIH_pZuyud0HQ,3,"['American (New)', 'Restaurants']",American (New),"[{'alias': 'newamerican', 'title': 'American (New)'}]",Phoenix,33.67132,-112.03027,85024,2,[],2,9989,1.414213562,0.00030033,1,0.00010011,0.006307553,10,1,-0.598365382,-0.23,0.2,-0.577452299,FALSE,FALSE,TRUE
380,supigcPNO9IKo6olaTNV-g,86,"['American (Traditional)', 'American (New)', 'Restaurants']",American (Traditional),"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",Phoenix,33.45287219,-112.0685496,85004,3,[],2,15127,1.086946773,0.005619092,3,0.018311628,-3.72E-05,96,21,0.153022827,-0.072916667,0.111979167,-0.007553842,TRUE,FALSE,FALSE
381,wct7rZKyZqZftzmAU-vhWQ,101,"['Thai', 'Restaurants']",Thai,"[{'alias': 'thai', 'title': 'Thai'}]",Phoenix,33.4952584,-112.000389,85018,3.5,[],2,20377,1.095122909,0.004956569,4,0.020366099,-0.000526659,35,1,-0.065366277,-0.074285714,0.1,-0.308615417,TRUE,FALSE,FALSE
382,q9_N4b26UhGAYicjueUinQ,83,"['Arts & Entertainment', 'Music Venues', 'Bars', 'Dive Bars', 'Nightlife', 'American (New)', 'Restaurants']",Arts & Entertainment,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",Tempe,33.3926278,-111.9404784,85282,4,[],1,17276,0.910416168,0.004804353,4,0.020838157,0.000345576,14,4,2.097592873,0.128571429,-0.096153846,1.957809995,TRUE,FALSE,FALSE
383,g38ugtf1IpXPApgA690baw,3,['Restaurants'],Restaurants,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",Gilbert,33.36786,-111.78938,85234,1.5,[],1,16716,0.942809042,0.000179469,1,0.001196458,-0.001145099,19,1,-0.696477816,-0.415789474,-0.152777778,-0.695273417,FALSE,FALSE,FALSE
384,NA3tQYxR6Fq5O8nV6u41Tw,50,"['Steakhouses', 'Restaurants']",Steakhouses,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Peoria,33.6321621,-112.2375661,85382,3.5,[],2,15078,1.335814358,0.00331609,4,0.007096432,5.06E-05,36,15,1.192425127,0.036111111,0.058823529,0.85660644,TRUE,TRUE,FALSE
385,ETg80zdzuBm7gBfW3UoMIw,8,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Gilbert,33.3632965,-111.7896042,85234,3.5,[],1,10052,1.218349293,0.000795862,3.5,0.000298448,0.001238087,12,1,-0.781902687,-0.033333333,-0.159090909,-0.750070041,FALSE,FALSE,FALSE
386,qgJZUKNVY-LbGKk6XEP3JA,33,"['Mexican', 'Restaurants']",Mexican,"[{'alias': 'tacos', 'title': 'Tacos'}]",Chandler,33.31896323,-111.8605299,85224,4,[],1,14777,1.193035345,0.002030182,4,0.001421127,-0.000428154,26,1,-0.109915645,0.119230769,-0.1,-0.175902835,TRUE,FALSE,FALSE
387,k8JnZBspVOI8kLcQek-Chw,130,"['Restaurants', 'Pizza', 'Italian']",Restaurants,"[{'alias': 'pizza', 'title': 'Pizza'}]",Phoenix,33.4949481,-111.9971664,85018,4,[],1,16646,1.2325948,0.007809684,4,0.032260002,-0.000575398,39,6,0.184350871,0.028205128,-0.147435897,0.027267181,TRUE,FALSE,FALSE
388,VfzUmXIgowYKutptfwR7Aw,5,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Florence,33.06186295,-111.4837265,85132,4.5,[],2,7462,0.489897949,0.000670062,4,0.000402037,-0.000938949,2,1,1,0.2,0.125,1,FALSE,FALSE,FALSE
389,SzCMZ664veIZpYp4Tk84Hg,25,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Chandler,33.31937408,-111.9293289,85226,3.5,[],2,5698,1.28124939,0.004387504,4,0.004738505,0.00126889,13,1,-0.19424572,-0.007692308,0.134615385,1.038965137,TRUE,FALSE,FALSE
390,c8XlQvVNwKhH9BOHEObtNQ,83,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",Tempe,33.37892,-111.96481,85283,3.5,[],2,19019,1.089724736,0.00420632,3,0.01314475,-0.000225371,28,8,1.633823263,0.078571429,0.138888889,1.362412956,TRUE,TRUE,FALSE
391,xmjv8g356v8Qo55ICjG8rg,85,"['American (Traditional)', 'Restaurants']",American (Traditional),"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",Phoenix,33.30576,-111.99324,85048,4,[],2,17430,1.039297074,0.004876649,4,0.00734366,-0.000639463,29,9,1.052821405,0.096551724,0.112068966,0.429037333,TRUE,FALSE,FALSE
392,Jbv39pK_ConiOlS3Rba05g,44,"['Italian', 'Pizza', 'Gluten-Free', 'Restaurants']",Italian,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",Scottsdale,33.63703,-111.92246,85260,3,[],2,9940,1.326600995,0.004325956,4,0.004024145,-0.000164738,37,7,-0.474203702,-0.113513514,-0.006944444,-0.247249431,TRUE,TRUE,FALSE
393,MAfc2V_EVtyR9rMxxEAPLg,143,"['Vietnamese', 'Restaurants']",Vietnamese,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",Tempe,33.41434,-111.9127,85281,4,[],1,17416,0.976923002,0.008096004,4,0.013780432,-0.000190307,47,1,0.679029136,0.089361702,-0.070652174,0.580664071,TRUE,FALSE,FALSE
394,dG7KLQ1a584wI5jSADIPIg,53,"['Pizza', 'Restaurants']",Pizza,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",Phoenix,33.31676446,-112.0040087,85044,4,[],2,16968,1.063098074,0.003064592,4.5,0.006188119,3.64E-05,10,7,0.765723925,0.07,0.125,0.719274439,TRUE,FALSE,FALSE
395,yCQ2KC8OETCyQDCRw7mXrg,9,"['Chinese', 'Restaurants']",Chinese,"[{'alias': 'chinese', 'title': 'Chinese'}]",Phoenix,33.4947299,-112.29147,85037,3.5,[],1,14000,1.763834207,0.000642857,4,0.002714286,-0.00164605,6,2,-0.258374715,0,-0.083333333,-0.512741988,FALSE,FALSE,FALSE
396,DxUn-ukNL27GOuwjnFGFKA,185,"['Sushi Bars', 'Japanese', 'Restaurants']",Sushi Bars,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",Scottsdale,33.57056808,-111.8866043,85258,4.5,[],2,18459,0.892099327,0.009968037,5,0.021832169,-0.000177363,28,2,3.861457429,0.214285714,0.138888889,2.961491059,TRUE,FALSE,FALSE
398,pa6K7DGByxBXxcVJ59nWMw,127,"['American (Traditional)', 'Diners', 'Restaurants']",American (Traditional),"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",Glendale,33.63867334,-112.1709838,85308,4,[],1,16450,1.191543537,0.007598784,4,0.019513678,-0.000554588,15,1,2.179055264,0.086666667,-0.142857143,1.463256247,TRUE,FALSE,FALSE
